Date,Username,Tweet Content,label
2022-07-04 19:34:21+00:00,KleanIndustries,"Australia’s bushfire season has grown by almost a month in 40 years, study finds | Klean Industries https://t.co/p7PRHqAj6H",2
2022-07-04 11:49:00+00:00,VF_LSR8SC,@PRguy1700 @SkyNewsAust Scott Morrison has touched down in Australia after getting the last seat on a flight out and cutting a family holiday short to respond to the bushfire crisis,0
2022-07-04 09:54:27+00:00,kaakoda_moore,@katea76 He's on a business trip. ScoMo had a very short holiday. There were severe fires but Australia wasn't burning plus bushfire management is a state not federal responsibility.,2
2022-07-04 07:37:46+00:00,MEiffert54,"@johnnymorls @JJKALE2 @AlboMP @MurrayWatt @Dom_Perrottet Morrison got into trouble because of his incompetence and failure for trying to cover up that he was on holidays in Hawaii while we were in a bushfire crisis on the east coast of Australia.
No comparison!",2
2022-07-04 06:58:14+00:00,OnlyPlanetA,"Hey Matt Canavan @mattjcan &amp; @Barnaby_Joyce 

Is this another 1 in 100 year event👇🏼? 

Your climate inaction is reckless &amp; irresponsible 🤦‍♂️

Australia should develop a sovereign wealth fund like Norway to support flood &amp; bushfire victims &amp; our renewable energy transition 🌏 https://t.co/PHDmE7VYyJ",2
2022-07-04 06:22:27+00:00,CoffeeBreakKid,"@futurecrypto123 ""BUT SCOMO TOOK A FOUR DAY HOLIDAY TO HAWAII REMEMBER!"" 

During the worst bushfire season Australia has had in settler history. When you don’t make all the facts available, you sound like you’re just trying to convince us rather than making a well rounded argument - propaganda.",2
2022-07-04 05:02:51+00:00,B3ckrs,"@troy33029386 @AmoddioSanto @NCW717 Australia gets blamed for every bushfire, flood or tornado globally. According to @Greens we shut shut our country down and all will be solved🙄#ClimateCrisis #ClimateEmergency",2
2022-07-04 02:00:00+00:00,CSIRO,"A challenging road lies ahead for bushfires in Australia.

Bushfire season has grown across the country which impacts our collective ability to prepare for future bushfire events. https://t.co/wlKS9ssVFa",2
2022-07-03 23:26:37+00:00,Dennis_Wright91,@LnpTruthLibrary @CaroDiRusso Australia's double standard Morrison was criminal for not being home when a bushfire started but Albo is fine to be in Ukraine while NSW drowns,2
2022-07-03 23:24:23+00:00,Dennis_Wright91,@CaroDiRusso The double standard in Australia it was criminal that Morrison was in Hawaii when a bushfire started but it doesn't matter that Albo is in Ukraine when NSW drowns,2
2022-07-03 16:40:27+00:00,TheBritishOz,"@Dubstep1988 He held djojovic to account for trying to bullshit his way into Australia when not even Australians could get in. And more importantly was at the forefront of raising money for bushfire victims. He, at heart, is a top bloke. Just has a 'funny' way about him.",2
2022-07-03 13:00:30+00:00,BasuAshis,"“The year 2019 was Australia’s hottest and driest on record. By 2040, those conditions – temperatures 1.5C above normal, contributing to the worst bushfire season the east coast has ever seen – will be average.” ⁦@callapilla⁩  https://t.co/TkDg2mkvEY",2
2022-07-03 12:59:00+00:00,ashesashescast,"Australia’s bushfire season has grown by almost a month in 40 years, study finds 

https://t.co/Q9tXJGiAw7",2
2022-07-03 12:43:44+00:00,MohaToad,"@Nate05864240 Works as well as a date with someone over skype would- it's the minimum. But also it's irrelevant, because you're saying that Scomo going to hawaii on holiday *during* a bushfire is the same as Albo going overseas on diplomatic visits with floods occurring after he left Australia",1
2022-07-03 05:41:21+00:00,JFreddy44,"@Dingolingo69 @Kate3015 Albo isn’t on business…he’s just sucking up to leaders, what’s in it for Australia? Scomo took a well deserved break and received a pile on even though bushfire mgmt is a state responsibility. Now go away",2
2022-07-03 03:32:09+00:00,denverbitcoin,"@Train_Johnson @GhostOfBekka Nah I didn’t write the story.

Australia’s National Centre for Research in Bushfire &amp; Arson did.

lol",2
2022-07-02 23:49:46+00:00,ausblueprint,"Dear @AlboMP, @PeterDutton_MP
&amp; @D_LittleproudMP,
#Australia and the world need to implement a #carbonprice. @MathiasCormann supports it. Let's have a bipartisan approach &amp; stop the #climate wars. Let's prevent even worse flooding, bushfire &amp; pandemics.
#ClimateAction 
#noplanetB https://t.co/R4OxkPZPWV",0
2022-07-02 21:43:46+00:00,PolliePolice,"I officially asked our Government to review the involvement of these two companies in #Australia through Bushfire Enquiry (Bayer+XAG)

Who thinks I got action? #auspol 

Answers? @NationalFarmers @The_Nationals @D_LittleproudMP 

#ClimateCrisis @tanya_plibersek @Bowenchris https://t.co/n4HaA7hr8C",0
2022-07-02 21:38:33+00:00,PolliePolice,"I officially asked our Government to review the involvement of these two companies in #Australia through Bushfire Enquiry (Bayer+XAG)

Who thinks I got action? #auspol 

Any answers? @NationalFarmers @The_Nationals @D_LittleproudMP 

#ClimateCrisis @tanya_plibersek @Bowenchris https://t.co/3reIc8D5OJ",0
2022-07-02 21:38:12+00:00,PolliePolice,"I officially asked our Government to review the involvement of these two companies in #Australia through Bushfire Enquiry (Bayer+XAG)

Who thinks I got action? #auspol 

Any answers? @NationalFarmers @The_Nationals @D_LittleproudMP 

#ClimateCrisis @tanya_plibersek @Bowenchris https://t.co/SQtTEMzioE",0
2022-07-02 14:40:53+00:00,Cdoglover1,"@MccobbDavid @PeytonDC78 @ClimateHuman Many of the predicted events ARE happening. 

I live in Australia. It's a beautiful country, but is often wracked with devastating bushfires. I remember scientists trying to warn the government that the 2019-20 Bushfire season would be fierce if they did nothing to (1/?)",0
2022-07-02 09:24:40+00:00,1953lancemara,"@gunsnrosesgirl3 This is why we have bushfire in Australia. Our gumtree catch fire 🔥  easy, and needs fire for the seeds regenerate, has nothing to do with climate change, if we have a couple of years of good rain, there's a lot of  fuel on the forest floor and when lit goes up like a match.",1
2022-07-02 06:28:34+00:00,RobWalk93116043,"@Orwell_911_1984 @Betelgeuse591 Australia bushfire will increase by wind turbines, as they toxic burn.",2
2022-07-02 02:44:38+00:00,huanyue69701343,The number of extreme bushfire weather days per year in Australia increased by 27 over the past 40 years https://t.co/behyVmHdoM https://t.co/3SqkTObsv5,2
2022-07-02 02:42:35+00:00,XHNews,The number of extreme bushfire weather days per year in Australia increased by 27 over the past 40 years https://t.co/paRPi6cBia https://t.co/IBNS7xbp5U,2
2022-07-02 01:18:18+00:00,PeterDClack,"@borden_bk @PRambo63 An issue I know something about. This is my book published in 2003: Firestorm, Trial by Fire. The modern phenomenon of bushfires is to light them in order to blame the climate. Unfortunately, we fail to learn the lessons about bushfire in Australia.",1
2022-07-01 21:23:11+00:00,JezMans,"Australia’s bushfire season has grown by almost a month in 40 years and will continue to lengthen even if global heating can be kept to 1.5C, study finds. #climate  https://t.co/ZzTGFMdg5n #bushfires via @readfearn #climaterisk",2
2022-07-01 20:52:47+00:00,RBLei98,"Australia’s bushfire season has grown by almost a month in 40 years, study finds #Klimakatastrophe 
#ClimateCrisis
https://t.co/vAkMUt51wW",2
2022-07-01 18:57:08+00:00,SlaterDorie,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/TmFLsDmnJp",1
2022-07-01 18:05:25+00:00,schwabs52,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/4SDIl5xOhI",1
2022-07-01 11:05:19+00:00,riv39525750,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/WEyHlJBi4f",1
2022-07-01 10:18:13+00:00,ivaforgotton,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/N8vehkPBdx",1
2022-07-01 09:06:05+00:00,ANUausi,"Australia’s bushfire season now lasts for 130 days a year and has lengthened by almost a month in the past four decades, according to new #AUResearch.

https://t.co/Av9IgdeZxp via @guardian.",1
2022-07-01 08:46:54+00:00,nobby15,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/um3dADciUt",1
2022-07-01 08:24:37+00:00,krazykitkatm,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/Dfn5gjRsFo",1
2022-07-01 07:41:50+00:00,OddemocracyA,"Australia’s bushfire season has grown by almost a month in 40 years, study finds 

#ClimateCrisis #australianbushfires 

https://t.co/p4EEAH7Igz",1
2022-07-01 06:26:46+00:00,ians_india,"A new report published revealed that the number of extreme bushfire weather days in #Australia per year increased by 27, or 56 per cent, between 1979 and 2019.

Photo: IANS (Representational image) https://t.co/0ztvjePHua",1
2022-07-01 06:05:16+00:00,Blueland1,"All about wildfires in Europe https://t.co/Zwrvu7YADK Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/WRgKNAREk2",1
2022-07-01 03:36:16+00:00,myfuturesuper,"Australia's bushfire season now lasts 130 days (and counting).
https://t.co/PRXkwCJeel",1
2022-07-01 03:28:03+00:00,joytripovich,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/tzXEscVOUu",1
2022-07-01 01:07:35+00:00,myrddenbuckley,"Australia’s bushfire season now lasts for 130 days a year and has lengthened by almost a month in the past four decades, according to new research.https://t.co/d5wgiBuJ0g",1
2022-07-01 00:51:00+00:00,AAPNewswire,"Australia's bushfire season is a month longer than it was 40 years ago, and extreme fire weather days are up by more than 50 per cent, a new @CSIRO study has found.

Story via @TraceyFerrier

https://t.co/P1bw0Fi56I",2
2022-07-01 00:02:59+00:00,Cam_Walker,"It's almost like we're experiencing climate change or something ...

'Australia’s bushfire season is a month longer than it was 40 years ago, and extreme fire weather days are up by more than 50%'.

https://t.co/gxcWDuxREv",2
2022-06-30 23:58:49+00:00,EnviroVic,"New research shows Australia’s bushfire season now lasts for 130 days a year — and has grown by almost a month in the past 4 decades.

These are the frightening impacts climate damage is ALREADY having. We can't afford to delay action any longer.

https://t.co/KrDSqF0pfw",2
2022-06-30 23:42:08+00:00,sammostyn,Australia’s bushfire season now lasts for 130 days a year and has lengthened by almost a month in the past 40 years - this is what climate change looks like https://t.co/cm3FB7Omb3 via @readfearn #climatechange #bushfires @climatecouncil,2
2022-06-30 22:46:07+00:00,lenoretaylor,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/AUGJLX1xxS",1
2022-06-30 22:34:30+00:00,adamlmorton,"Australia’s bushfire season has grown by almost a month in 40 years, study finds
- by @readfearn
https://t.co/aQwrbaHkGV",1
2022-06-30 22:33:20+00:00,guardiannews,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/1GUCJ5Em5L",1
2022-06-30 22:30:05+00:00,newsasia360,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/5Ufo95CZDC",1
2022-06-30 22:18:23+00:00,DouginCanberra,"This
Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/FZ6tVKEdx1",1
2022-06-30 22:01:46+00:00,climatecouncil,"New Research: Australia’s bushfire season now lasts for 130 days a year, and even if global temperatures can be kept to 1.5°C our fire season will continue to lengthen. 

""These numbers are confronting. We no longer have a stable fire regime.""

@readfearn
https://t.co/wjDe3RItbt",2
2022-06-30 21:57:16+00:00,MicrobialLife,"Extremely concerning: 
Annual #Bushfire season in #Australia has grown by at least 24 days in just 40 years. 
News story by @readfearn in @guardian and research article on:
https://t.co/8bTaG3u9K5

#ClimateCrisis 

https://t.co/xW968lXR0w",2
2022-06-30 21:43:58+00:00,readfearn,"From me - Australia’s bushfire season has grown by almost a month in 40 years, study finds #climate  https://t.co/Liaj3cgFAz",1
2022-06-30 20:35:04+00:00,david_reid_,"🔥 Australia’s bushfire season is a month longer than it was 40 years ago, and extreme fire weather days are up by more than 50 per cent according to research by the CSIRO #ClimateEmergency
https://t.co/zsQVIGi9rC",2
2022-06-30 20:24:44+00:00,wnhynd,"Australia’s #bushfire season has grown by almost a month in 40 years, study finds and will continue to grow as temperatures rise #wildfires #ClimateCrisis Just wait til next severe El Niño #fires  https://t.co/8aAiNGU6g0",2
2022-06-30 20:23:33+00:00,EarthEmail,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/3E9ZPW1EFL",1
2022-06-30 19:47:32+00:00,L_L_Hee,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/gAvX6oQ3xw",1
2022-06-30 19:46:21+00:00,MarinaPalsson,"Australia’s bushfire season has grown by almost a month in 40 years, study finds | Bushfires | The Guardian https://t.co/hN3fXYjFVw",1
2022-06-30 19:13:10+00:00,peters_malcolm,"Australia’s bushfire season has grown by almost a month in 40 years, study finds
Might have more to do with over zealous declaring by RFS than anything else. https://t.co/ru19dSBwUW",2
2022-06-30 18:55:48+00:00,max_power50,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/lGX1Ppp4IJ",1
2022-06-30 18:46:04+00:00,greencoalition,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/KXxGGrcnxv",1
2022-06-30 18:05:43+00:00,GlobalUnion3,"‘AUSTRALIA’S BUSHFIRE SEASON HAS GROWN BY ALMOST A MONTH IN 40 YEARS, STUDY FINDS’

‘During the Black Summer bushfires, an estimated 3 billion animals were killed or displaced in an event unprecedented in the country’s eucalyptus-dominated forests.’

https://t.co/LOlXAMILcH",2
2022-06-30 17:51:33+00:00,guardianeco,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/TlzCbq1z0F",1
2022-06-30 17:48:54+00:00,BillHareClimate,"Australia’s bushfire season has grown by almost a month in 40 years

The season now lasts 130 days and will continue to lengthen even if global heating can be kept to 1.5C, researchers say https://t.co/MR6d3cEBaX",1
2022-06-30 17:45:37+00:00,lizwatercolors,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/YYBlPqTjJU",1
2022-06-30 17:45:34+00:00,Ray_Noble1,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/vAb5PTBtTG https://t.co/14THV461KT",1
2022-06-30 17:45:33+00:00,thepsychicseer,"#Bushfires #Australianews Australia’s bushfire season has grown by almost a month in 40 years, study finds: The season now lasts 130 days and will continue to lengthen even if global heating can be kept to 1.5C, researchers say

Australia’s bushfire… https://t.co/lqqsHRL04L",2
2022-06-30 17:35:48+00:00,GuardianAus,"Australia’s bushfire season has grown by almost a month in 40 years, study finds https://t.co/EuZ5cSmnvW",1
2022-06-30 13:47:34+00:00,AenesidemusOZ,"@Stevenroyle1 @gregpaulhus @DC_GSHealth The fck? You said physical work. Does fighting a bushfire for a week in Australia’s summer count? We were issued with P2 (sorta equiv to N95 but cheaper) masks and had to wear them every time we were in the field, usually for 10-12 hours.",2
2022-06-30 09:08:18+00:00,BeccyC95,I feel like @JortsTheCat would enjoy some content from the huge teacher strikes happening in Australia. The sign below is a parody of our bushfire warning signs. https://t.co/Isjjh4FMna,0
2022-06-29 15:28:30+00:00,ZaraJ00,"@nick_komo @Reggie61823972 They aren't the facts - he was deported as the government thought he would create anti Vax sentiment. And secondly, he is caring for the vulnerable with donations for bushfire in Australia and COVID in Italy.",0
2022-06-29 10:35:12+00:00,Psychotraumatol,"The long-term impact of bushfires on the mental health of Australians: a #systematic #review and #metaanalysis https://t.co/6e0sVoSNwu 

The long-term bushfire-related mental health impacts in Australia is severe!
#ClimateCrisis @JuraAugust https://t.co/SEEU1X47hp",2
2022-06-29 02:05:33+00:00,BrettYoud,@tombennett71 In Australia we do. We back burn. That is light a smaller fire ahead of the raging bushfire to stop or hopefully slow it down and give fire fighters better chance of putting it  out. Done properly it is a good fire fighting with fire tactic.,1
2022-06-28 18:00:26+00:00,CWPoetryPodcast,"Poet of the week - Philip Salom born Australia 1950

We staggered, sick with the hammering heat,
dousing endless flames that slammed at us
like nightmares, sullen ghosts
groping at our limbs. We plunged
into that day’s red thunder

From Bushfire

#GreatPoets
#Commonwealth
#Poetry https://t.co/9IrwxrHSXg",2
2022-06-28 03:45:18+00:00,ERN_Malleyscrub,Bushfire and flood victims #Australia #Caravans https://t.co/yzDhINOfY6,2
2022-06-27 23:00:00+00:00,unisforclimate,"Climate change could mean that  #LaNina becomes the new norm - with more rain 🌧️ and flooding for Eastern Australia and worse droughts and bushfire 🔥seasons over southwest United States @ConversationEDU

https://t.co/Pl8z8yUPyb?",2
2022-06-27 13:07:03+00:00,travelhorrorpod,"015: Surviving Australia's Victorian Bush Fires (with @hobonora)

What would you do if while house-sitting in Australia you suddenly find yourself in the middle of the Victoria bushfire?

🎧 LISTEN NOW 🎧⁠
https://t.co/lcdcooulW4",1
2022-06-27 13:07:03+00:00,Rudderless_TRVL,"015: Surviving Australia's Victorian Bush Fires (with @hobonora)

What would you do if while house-sitting in Australia you suddenly find yourself in the middle of the Victoria bushfire?

🎧 LISTEN NOW 🎧⁠
https://t.co/yjiS0Ijpwh",1
2022-06-27 05:12:00+00:00,SamDavi99667843,"@rustedon1962 Wrong on all counts 
The bushfire season had just started 
Australia wasn’t “On Fire”
It wasn’t a secret trip
Albanese was informed
The Announcement was made that McCormack was acting PM",1
2022-06-27 04:54:55+00:00,GPUH99,"Australia confirms impending delivery of final two CH-47F Chinook helicopters– 

according to AMD the Chinook have been instrumental in recent peacetime and humanitarian missions including Operation Bushfire Assist in 2019-20, OTA in 2022, and Operation Queensland 2022. https://t.co/1IHvKz3BKM",1
2022-06-27 03:38:06+00:00,FreakDS1,not the biggest fan of your Music but I am the biggest fan of your decision to donate mega-bucks to Australian bushfire recovery. Wish others on the global A-List got-it like you do. Thank you for assisting Australia. @Pink,0
2022-06-27 02:05:22+00:00,Madamdefa,"@TorontoStar and yet here in Australia, after research, those in bushfire prone areas are being encouraged to plant large areas of well watered lawn around houses to create a non flammable fire break and it works. So no, not outdated at all. Jog on.",2
2022-06-26 11:17:17+00:00,MarieCl26188988,"@S_TransCat @Analyti95001126 @LnpTruthLibrary Whilst we might feel moved by the overturning of r v w, it’s not an Australian disaster and nothing like an Australian flood or bushfire. I really hope Americans are able to talk about climate change when those things happen in Australia. Let’s all try chewing and walking.",1
2022-06-26 00:00:11+00:00,TraversEcology,"Travers bushfire &amp; ecology is an environmental consultancy  providing expert advice across NSW Australia.

We take the time to listen, devise the best approach with the greatest value and best possible outcomes for your project.

Learn more  👉🏻 https://t.co/j1LiCwlo1Z https://t.co/eucSqijKG3",0
2022-06-23 23:35:21+00:00,bk13051,"@dvandusen @truthinitiative @DrSteveKelder @ParentsvsVape @UTHealthSPH @TobaccoFreeKids Take a look at #DownUnder! Their asinine try to fight a fictitious ""teen vaping epidemic"", just turned into roaring bushfire with the black market flooding #Australia with cheap chinese #disposable vaping devices!
You just handed over 50% of the US vaping market to the #narcos!",2
2022-06-22 23:47:25+00:00,NomadAtom,Banned from Facebook again 🙄🙄 What do those American moderators know about Australian bushfires and burn offs 🤦‍♀️🤦‍♀️🤦‍♀️ No free fire wood.  #bush #Facebook #fire #bushfire #Australia #Camping https://t.co/VeUBHv7aYb,2
2022-06-22 01:50:26+00:00,BirdlifeOz,This project is funded by the Australian Government’s Regional Bushfire Recovery for Multiregional Species and Strategic Projects Program and donations to BirdLife Australia. https://t.co/RLgj7RlEIK,0
2022-06-21 06:37:07+00:00,Scuttlebutter01,"@WendyCarey2 @strangerous10 Many do ... am in awe of the amazing Sikh volunteers  who do all of these things; assisting bushfire &amp; flood victims, as well as victims of homelessness ... cf ""Hillsong"" et al ... Sikhism has become the fastest growing religion in Australia since 2011 ... unsurprising ...",0
2022-06-21 01:24:34+00:00,Romain_DAVID_13,"Now Deb Sparkes from @afac (Centre of Excellence for Prescribed Burning, Victoria, Australia) about eustralian bushfire fuels ... a national vocabulary at #RDAPlenary #IDW2022 session 428 Where are the vocabularies that will make environmental datasets FAIR? https://t.co/qi0qEGZ7gS",1
2022-06-21 00:18:26+00:00,SiggyStardust80,@Theresa_Lee17 @Jordan43572657 She didn’t like Australia.  Little charmer.  They refused to have a bushfire plane named after Archie. https://t.co/Grqgo0yQat,2
2022-06-20 23:55:01+00:00,JarrodLaak,Surely they wouldn’t deliberately start a bushfire. Pretty sure that’s life in jail here in Australia. Pretty sure it would come with hefty punishment anywhere in the world. Time for accountability…. https://t.co/IksXtLuCXa,2
2022-06-20 21:52:48+00:00,Lucky_PhillBs,@SkyNewsAust What about the flood victims and bushfire victims of Australia. Lets start there.,1
2022-06-20 21:37:02+00:00,Mctastic1113,"'Cruel Irony': Aussie Resort Destroyed By Bushfire Can't Reopen Due To Too Much #Snow 

#Record snow fall in #Australia
 @unofficialnet https://t.co/Sl4kFeJ615",2
2022-06-20 16:04:06+00:00,KarlDuke8,Anyone focussing on #Australia #ClimateChange ? The House on the Mountain by Ella Holcombe &amp; David Cox is an intensely moving story about the devastating impact of a bushfire on a community. The language to describe the events/emotions of those involved is superb. Essential. https://t.co/ztwDpCmKhq,0
2022-06-20 14:24:19+00:00,AvaGo18,@RobertCawood2 @MacForest2 This could start a bushfire in Australia. Is that what they mean by climate crisis?,2
2022-06-20 11:03:09+00:00,nessmcd,In 2019/20 Australia experienced devastating #bushfires. We report the impact of prolonged exposure to bushfire smoke on people w/ severe #asthma &amp; the need for improved exp. mitigation strategies.  ⁦@HMRIAustralia⁩ @Tesfalidetlove⁩ #nunurses ⁦ https://t.co/OQ1HrPZG6q,1
2022-06-18 14:53:59+00:00,Ricsmirk,"“Bushfire”: Possibly the best named horse going around. Sire; “Australia “, Dam “Aflame” . Notwithstanding his half-bro “Broome” won the third. #RoyalAscot2022 https://t.co/YtqBpwkMc7",0
2022-06-17 23:48:46+00:00,freethought202,@CriticalSway I guess they forgot about all those recorded days over 40 degrees and all the floods and bushfire events in the 1800’s in early settler Australia .,2
2022-06-17 23:45:55+00:00,coopesdetat,"Talley talking about heat, bushfire smoke, thunderstorm asthma, food and water insecurity increasingly impact Australia. Calling out fiction of Australian coal mining as a minor player #ICEM22 https://t.co/pw9N5GJqcp",2
2022-06-17 21:35:17+00:00,sbrucecanada,"Guess what arrived on my doorstep here in Canada from Australia today?

The first book to be discussed at Disastee Diaries with @EMPA_Conference next month. 

I am looking forward to reading Bronwyn Adcock’s personal account of the Currowan bushfire. https://t.co/h6Ys8ArYls",0
2022-06-17 21:34:21+00:00,telesynth_hot,@Snuffle16106950 @radswan1 Wasn’t Morrison crucified for not being in Australia during a bushfire or something? National scandal apparently.,2
2022-06-17 17:12:37+00:00,catquarium,"Remember that bushfire in Australia, i donated a chunk of money for the koalas aaaaaaaa hhuhuhuh",0
2022-06-17 08:44:47+00:00,legpearl,"@spenderallegra Climate reduction is Global and not compartmentalise to individual Nations no matter what we do, what happens in China and USA will influence outcomes in Australia. Poor Bush Management is what give us extreme Bushfire, arrogant white elitism.",2
2022-06-17 02:47:04+00:00,Saxdude26,"@thewayimakeitis @sylvaindarwish And sadly, if you look at Australia's 2018/19 bushfire and 2021/22 floods, you can see exactly what happens when nothing is done.",2
2022-06-17 02:28:37+00:00,Cranky_Old_Guy,"@GrlEnergy @edwardteach74 @DoodyDarren @ChrisMinnsMP To get back to our point however.

That was a couple of hundred meters and it scuppered what was otherwise a pretty cool idea.

The expansion/waste/cost of copper across a country as big as Australia is a significant factor in any energy plan (not to mention the bushfire issues).",1
2022-06-17 01:36:36+00:00,palinterest,"My Generator Urges Australians to Prepare for the Bushfire Season September 2020, Australia: My Generator is a preeminent supplier of RV equipment and power generators in https://t.co/PwH5eYMuAh",1
2022-06-16 10:02:55+00:00,ADLProperty,@7NewsAdelaide So the destruction begins🤬destroying our economy for accolades from other socialist politicians. #Albo and #Bowen are so full of themselves they won’t even contemplate alternatives. #Australia emission savings could be compared with fighting a bushfire with a bucket of water.,2
2022-06-16 08:35:28+00:00,AgathoniaMedia,"""We found the #collapse of this #system... would shift the Earth’s climate to a more La Niña-like state. This would mean more #flooding rains over eastern #Australia and worse #droughts and bushfire seasons over southwest #UnitedStates"" https://t.co/CNpCF1IbjR",1
2022-06-16 06:46:34+00:00,PoliBard,@beelzebotAU @pauliewalnut @SkyNewsAust @AlboMP How many less bushfires per year can Australia expect if we reduce our emissions to zero. To the nearest bushfire will do.,2
2022-06-16 02:14:47+00:00,mnqmlny,"@kemc During Australia’s bushfire crisis of 2019/2020, we found our PM holidaying in Hawaii. You know what Australians did? They waited their time and then voted him out. Remember when leaders go missing and give them the flick at the earliest opportunity.",2
2022-06-16 01:09:02+00:00,TraceyA42044753,"@hankgreen This happened in Australia during a bushfire catastrophe. Our form Prime Minister was holidaying in Fiji and only came back after he was shamed into it. He went after the fires had started, half the country was burning.",2
2022-06-15 10:51:58+00:00,janespeysdogs,@outdoorsman8039 @steph_jjones @JustinS92986940 @eperea We have just had a once in 20 yr flooding event *twice* in the last 3 months in Australia. This was after our worst bushfire season ever 2.5 yrs ago…..,2
2022-06-15 08:09:27+00:00,myrddenbuckley,"The NSW Coroner has heard evidence about two lightning strikes which were likely responsible for Australia's largest recorded bushfire and a delay in the back burn that could have stopped it. 
https://t.co/DB5R6aUXkM",1
2022-06-15 07:11:17+00:00,leads_connect,"Collapse of the Atlantic meridional overturning circulation. would mean more flooding rains over eastern Australia &amp; worse droughts &amp; bushfire seasons over southwest US'

Far flung impacts would yield 'a new world order'

#ClimateCrisis RT @JimBair62221006
https://t.co/jECKqg76CE",1
2022-06-15 03:25:14+00:00,JamesMcCathie,"@RNBreakfast @PMalinauskasMP Nah mate energy isn't an issue facing Albo. That's a domestic issue. He doesn't address domestic issues when he's out of the country.

Remember when Scotty from marketing ditched Australia in the middle of a bushfire? What a clown.",2
2022-06-14 23:58:29+00:00,Canzaus_Kid,"@USATODAY @Luca31404488 How awful, like the bushfire we get in Australia.",2
2022-06-14 07:10:57+00:00,Keep_Dem_Honest,"Is there an unreported bushfire or flood somewhere in Australia?

Just trying to understand why Scott Morrison has gone missing.

No wait. It's that other thing.
Losing an election and face.",2
2022-06-14 06:59:46+00:00,1953lancemara,"@fruitcaike @ImaKarenatheart I some parts Australia 🇦🇺 we had whole towns go under water,and ongoing floods this year end of last year in different parts of the country. Australian is a country of flood's drought, bushfire. But the woke crowd says climate change. But this has been happening for ever. https://t.co/NS7Bk9zsVM",2
2022-06-14 04:08:25+00:00,NewsDesk090522,"Bushfire Recovery Project aims to give Victorians in fire-prone areas peace of mind

To access aggregated news from across the globe, visit us at https://t.co/kaiQVdZrjQ.

#bushfire2022 #fire #bushfiresaustralia #Australia #Melbourne #news #brekingnews #trending #latestupdates https://t.co/L9MoY15rdh",0
2022-06-13 23:09:37+00:00,virgotweet,"Missing bushfire relief millions could be another government scandal https://t.co/bareCYKwWC @IndependentAus 
News story from Independent Australia on 5th June, 2020.",2
2022-06-13 16:35:36+00:00,PolliePolice,"#BREAKING
#Australia 
#auspol 

Explanation to community NOW!

@AnnastaciaMP @AlboMP @tanya_plibersek @Dom_Perrottet @PatConaghanMP @SenatorWong
 
#flooding
#bushfire
#ClimateCrisis 
#cloudseeding
#Lismore 

Queensland Cloud Seeding Project Underway https://t.co/THiTWDwMpP",1
2022-06-13 16:32:26+00:00,PolliePolice,"#BREAKING
#Australia 
#auspol 

Explanation to community please

@AnnastaciaMP @AlboMP @tanya_plibersek   @Dom_Perrottet @PatConaghanMP @SenatorWong
 
#flooding
#bushfire
#ClimateCrisis 
#cloudseeding
#Lismore 

Queensland Cloud Seeding Project Underway https://t.co/THiTWDwMpP",1
2022-06-13 15:51:06+00:00,KeithMcNeill6,"Collapse of the Atlantic meridional overturning circulation would mean more flooding rains over eastern Australia and worse droughts and bushfire seasons over southwest United States
#GlobalCarbonFeeAndDividendPetition
https://t.co/Xmq2NiJ29j",2
2022-06-13 14:21:10+00:00,JimBair62221006,"Collapse of 'the Atlantic meridional overturning circulation... would mean more flooding rains over eastern Australia and worse droughts and bushfire seasons over southwest United States'

Far flung impacts would yield 'a new world order'

#ClimateCrisis
https://t.co/u9FzS30sje",2
2022-06-13 12:09:31+00:00,MissGilbert16,"@geoteachrach We have a unit on Australia that we do in Y9 that looks at the SEE impacts of climate change/bushfire events, we also do a little bit of ecology and look at the native animal species. Tends to be quite popular with the students!",0
2022-06-13 02:50:54+00:00,1953lancemara,"@FoxNews In Australia 🇦🇺 before they find out how a bushfire start it climate change, when the find out some person started it the left nothing to see hear.",2
